BusinessEntityID,Severity,IncidentDate,ClosureDate
13723,Low,9/12/2013,9/14/2013
10832,Medium,9/22/2013,9/27/2013
5719,Low,5/4/2012,5/5/2012
3427,Low,9/20/2011,9/25/2011
5419,Low,11/6/2011,11/12/2011
15540,High,11/8/2013,11/8/2013
6222,Medium,4/9/2014,4/12/2014
6491,Medium,1/4/2013,1/5/2013
4958,Medium,9/23/2011,9/28/2011
2730,High,7/6/2013,7/10/2013
11630,Low,12/23/2012,12/27/2012
13489,Low,5/15/2012,5/16/2012
4220,Low,12/21/2012,12/24/2012
2024,Medium,3/11/2014,3/11/2014
16775,Low,6/15/2014,6/15/2014
10106,High,3/2/2012,3/6/2012
2665,High,7/11/2011,7/16/2011
4866,Low,12/4/2013,12/8/2013
16637,Low,10/21/2013,10/27/2013
6206,Medium,4/16/2014,4/16/2014
10540,High,7/23/2011,7/24/2011
16248,High,3/22/2013,3/22/2013
158,Medium,3/18/2012,3/25/2012
9998,Medium,5/3/2014,5/8/2014
163,Medium,10/15/2011,10/20/2011
2710,Medium,6/18/2014,6/18/2014
6486,High,6/27/2011,7/2/2011
12927,High,2/28/2014,3/3/2014
10538,Medium,11/7/2013,11/11/2013
15052,High,10/7/2013,10/7/2013
18065,High,7/26/2013,7/26/2013
1787,High,8/20/2011,8/24/2011
6261,Low,12/20/2011,12/26/2011
1187,High,1/25/2014,1/28/2014
2709,Medium,1/31/2014,2/2/2014
12890,Medium,10/19/2011,10/26/2011
18445,Low,10/8/2011,10/10/2011
1370,Medium,12/25/2012,1/1/2013
7510,Medium,7/10/2013,7/10/2013
18463,High,1/15/2013,1/18/2013
1569,High,3/13/2012,3/18/2012
9565,Low,9/17/2012,9/21/2012
10926,High,5/16/2013,5/16/2013
13506,High,9/3/2011,9/7/2011
5165,Medium,6/29/2011,6/29/2011
5522,Low,12/19/2011,12/19/2011
4976,Low,2/27/2012,2/28/2012
2821,Medium,11/25/2012,11/30/2012
8507,High,3/18/2014,3/22/2014
2457,Low,5/23/2013,5/28/2013
4829,Low,6/23/2013,6/29/2013
6581,High,8/3/2013,8/6/2013
16507,Low,9/18/2011,9/18/2011
1423,High,3/25/2013,3/29/2013
1851,Low,9/12/2012,9/17/2012
13871,Low,8/10/2012,8/14/2012
3396,Low,5/31/2012,5/31/2012
15421,Low,8/29/2011,9/1/2011
2792,High,3/18/2013,3/23/2013
10136,High,3/3/2014,3/6/2014
5830,Low,11/9/2011,11/9/2011
8764,Low,9/11/2011,9/16/2011
3514,Low,3/20/2013,3/23/2013
12696,Low,2/26/2014,2/27/2014
17726,Medium,7/10/2012,7/14/2012
17428,High,7/29/2012,8/4/2012
1750,Low,2/22/2013,2/27/2013
7569,High,5/14/2013,5/14/2013
15936,High,1/5/2014,1/8/2014
3517,High,3/9/2014,3/14/2014
16811,High,3/21/2014,3/22/2014
17823,Low,1/14/2012,1/21/2012
1380,Medium,11/30/2013,12/6/2013
13518,High,12/1/2011,12/4/2011
10428,Medium,6/23/2013,6/28/2013
3979,High,4/29/2012,5/6/2012
3721,Low,6/21/2011,6/28/2011
7652,Medium,4/8/2012,4/12/2012
6236,Medium,10/13/2013,10/15/2013
3341,High,8/20/2011,8/24/2011
17478,High,1/17/2013,1/23/2013
3973,High,10/15/2011,10/17/2011
837,Medium,11/22/2011,11/28/2011
11581,High,11/15/2012,11/22/2012
7607,Medium,5/28/2014,5/30/2014
3489,Low,10/17/2012,10/20/2012
11683,Low,6/20/2012,6/24/2012
6574,High,3/25/2014,4/1/2014
18277,Medium,9/30/2011,10/4/2011
5618,High,6/5/2013,6/5/2013
10440,Medium,11/30/2011,12/5/2011
13418,Low,5/16/2013,5/22/2013
3382,High,6/12/2012,6/19/2012
3556,Low,8/16/2011,8/22/2011
8475,Low,7/8/2013,7/12/2013
6238,High,10/26/2011,10/26/2011
13933,Low,4/20/2014,4/20/2014
8314,Medium,9/14/2011,9/20/2011
10901,Medium,6/22/2014,6/27/2014
10912,High,12/13/2012,12/14/2012
6930,Low,1/24/2014,1/24/2014
10877,Medium,9/20/2011,9/21/2011
16045,Medium,10/23/2012,10/28/2012
2299,Medium,10/23/2011,10/24/2011
12734,Medium,10/22/2011,10/22/2011
1852,Medium,12/17/2011,12/17/2011
10691,Low,10/17/2013,10/18/2013
10921,Medium,8/19/2012,8/26/2012
5194,Low,7/17/2011,7/22/2011
13408,Medium,6/7/2014,6/13/2014
11621,Medium,10/2/2012,10/9/2012
14572,Medium,5/18/2012,5/20/2012
10475,Medium,6/4/2011,6/10/2011
506,High,6/4/2011,6/4/2011
4435,Medium,1/4/2014,1/8/2014
12958,High,8/3/2013,8/5/2013
15071,Medium,6/16/2011,6/22/2011
17065,Low,6/30/2011,7/2/2011
7962,Medium,9/25/2012,9/27/2012
16948,Low,11/21/2013,11/28/2013
3354,Low,7/16/2013,7/17/2013
3839,Low,7/21/2013,7/26/2013
17084,Medium,8/14/2012,8/15/2012
15118,Low,7/8/2012,7/14/2012
10904,High,12/20/2013,12/23/2013
18236,High,7/7/2012,7/10/2012
12135,High,10/9/2013,10/13/2013
2222,Medium,11/5/2011,11/5/2011
165,Medium,3/30/2014,4/5/2014
16500,Medium,3/15/2014,3/22/2014
4049,Medium,4/10/2012,4/16/2012
8217,High,7/24/2011,7/25/2011
13500,Medium,4/29/2012,4/30/2012
15597,High,12/13/2012,12/19/2012
8888,Low,8/15/2013,8/18/2013
13064,Medium,2/2/2014,2/3/2014
16571,Medium,12/13/2012,12/15/2012
7614,High,7/24/2013,7/31/2013
4525,Low,1/16/2013,1/20/2013
1479,Low,5/16/2014,5/16/2014
13843,Medium,3/29/2014,4/5/2014
2742,High,11/10/2013,11/14/2013
2432,High,10/2/2011,10/7/2011
3849,Low,2/8/2014,2/15/2014
4654,High,8/18/2012,8/22/2012
14598,High,4/22/2012,4/23/2012
1726,Medium,7/4/2011,7/6/2011
17371,Medium,10/2/2011,10/2/2011
2663,Low,9/16/2011,9/23/2011
13845,Low,2/18/2014,2/24/2014
4358,Medium,11/6/2011,11/12/2011
11140,High,2/3/2012,2/3/2012
2265,Medium,9/26/2013,10/2/2013
14048,High,3/21/2014,3/28/2014
1529,High,6/7/2012,6/10/2012
10934,High,11/27/2011,12/1/2011
12383,High,11/22/2013,11/26/2013
932,High,1/5/2012,1/10/2012
13426,High,7/11/2012,7/18/2012
4164,Medium,5/27/2014,6/2/2014
10241,Low,4/20/2014,4/27/2014
17420,Low,7/27/2012,7/31/2012
13828,High,9/5/2011,9/8/2011
9465,Medium,10/4/2012,10/10/2012
7470,Low,3/28/2013,3/28/2013
14753,High,4/9/2013,4/14/2013
12805,Low,4/6/2012,4/6/2012
12440,High,4/21/2012,4/21/2012
8388,Low,5/30/2012,6/2/2012
14607,Medium,4/20/2014,4/20/2014
8686,High,9/6/2011,9/9/2011
14148,Low,4/1/2013,4/3/2013
13003,Low,12/24/2013,12/25/2013
11601,Medium,11/16/2011,11/20/2011
10771,High,8/29/2012,9/1/2012
12440,Medium,2/8/2012,2/9/2012
14760,Low,10/7/2013,10/7/2013
14215,Low,1/13/2012,1/19/2012
7687,High,8/24/2013,8/28/2013
14066,Low,11/25/2011,11/30/2011
17343,High,3/19/2013,3/23/2013
7861,Low,7/15/2012,7/16/2012
10847,Low,11/25/2011,11/28/2011
15044,High,9/21/2013,9/21/2013
13190,High,8/3/2011,8/9/2011
249,High,11/18/2013,11/21/2013
6276,Medium,4/30/2014,5/1/2014
10159,High,7/31/2011,8/5/2011
6770,Low,1/18/2013,1/20/2013
2817,Medium,1/15/2014,1/19/2014
14895,High,3/13/2012,3/15/2012
9480,Low,8/4/2013,8/9/2013
386,Medium,1/19/2014,1/19/2014
6295,Low,10/27/2011,10/28/2011
6197,High,11/1/2012,11/6/2012
7488,Low,6/11/2013,6/17/2013
5207,High,6/18/2012,6/22/2012
15121,Medium,6/5/2013,6/7/2013
15144,Low,4/3/2012,4/10/2012
16869,Medium,11/22/2012,11/26/2012
18142,Medium,1/15/2013,1/19/2013
1027,High,8/25/2011,8/31/2011
3981,Medium,3/12/2013,3/13/2013
11956,High,6/25/2011,6/28/2011
13987,Low,6/7/2011,6/14/2011
9584,High,12/7/2012,12/9/2012
12170,Low,2/10/2012,2/16/2012
820,Low,11/3/2012,11/5/2012
5133,Medium,9/1/2013,9/5/2013
4072,Low,1/23/2013,1/30/2013
5601,Medium,2/9/2014,2/11/2014
5444,Low,5/8/2014,5/8/2014
10886,Low,2/3/2014,2/8/2014
17486,Medium,8/17/2012,8/17/2012
7378,Low,11/30/2011,11/30/2011
16493,Medium,11/29/2013,12/6/2013
11592,High,8/24/2012,8/30/2012
4476,Low,9/1/2012,9/2/2012
7231,High,10/7/2013,10/7/2013
3264,Medium,9/18/2012,9/22/2012
17574,Low,10/25/2012,10/30/2012
3330,Low,5/10/2013,5/15/2013
16343,High,9/22/2011,9/29/2011
2925,Low,10/27/2012,10/29/2012
11435,High,12/1/2011,12/4/2011
553,Medium,8/7/2012,8/7/2012
4554,High,8/20/2011,8/26/2011
16197,High,1/31/2014,2/2/2014
5352,Low,7/13/2011,7/13/2011
14575,High,10/16/2011,10/20/2011
11497,Medium,1/6/2013,1/9/2013
9220,Low,8/11/2011,8/18/2011
10996,Medium,11/10/2011,11/15/2011
3085,Medium,8/26/2011,8/26/2011
15512,High,12/6/2011,12/8/2011
9163,Low,10/8/2012,10/13/2012
8834,Low,7/3/2013,7/10/2013
14682,Medium,3/15/2012,3/19/2012
8477,High,2/18/2013,2/21/2013
7238,Medium,12/9/2013,12/12/2013
8917,Low,11/13/2013,11/18/2013
14221,Low,7/11/2013,7/11/2013
4242,Medium,10/24/2013,10/24/2013
8158,Medium,8/7/2011,8/7/2011
13754,Medium,4/6/2014,4/6/2014
5616,High,7/25/2013,7/31/2013
7172,High,6/28/2012,6/30/2012
7758,High,3/23/2012,3/23/2012
7282,High,8/15/2011,8/21/2011
15538,High,6/12/2012,6/13/2012
18042,Medium,11/3/2011,11/5/2011
13662,High,11/30/2011,12/1/2011
5003,Medium,11/7/2012,11/7/2012
8557,Low,8/3/2011,8/8/2011
15674,High,1/8/2014,1/13/2014
17963,Medium,10/10/2013,10/15/2013
4742,Low,2/7/2014,2/10/2014
7102,Low,3/22/2014,3/24/2014
18331,High,1/8/2013,1/15/2013
17698,High,1/10/2013,1/13/2013
11645,High,12/19/2012,12/26/2012
5450,High,12/12/2013,12/12/2013
12737,Low,1/29/2013,1/29/2013
4777,High,1/1/2012,1/8/2012
339,High,2/12/2012,2/18/2012
672,Medium,8/28/2013,9/2/2013
6190,Medium,2/19/2014,2/21/2014
7958,Medium,4/13/2013,4/18/2013
2475,High,9/4/2011,9/4/2011
4819,Low,11/4/2012,11/6/2012
8023,Low,12/31/2013,1/6/2014
4144,Low,8/5/2012,8/8/2012
5700,High,11/12/2011,11/16/2011
18008,Low,10/1/2011,10/8/2011
13224,Low,9/14/2013,9/14/2013
4823,Medium,5/14/2013,5/19/2013
15434,Low,11/27/2013,11/29/2013
16603,Medium,2/24/2014,2/27/2014
12901,Low,6/12/2012,6/16/2012
6186,Medium,2/9/2012,2/14/2012
5975,Low,2/10/2012,2/15/2012
4720,Low,7/16/2012,7/22/2012
1837,Medium,10/18/2012,10/25/2012
2967,High,9/30/2012,10/2/2012
7046,Medium,3/29/2014,3/31/2014
12244,High,3/18/2014,3/23/2014
3023,Low,11/21/2011,11/27/2011
13843,Medium,3/8/2012,3/11/2012
15697,Medium,6/12/2013,6/14/2013
15404,Low,11/16/2013,11/17/2013
11790,Low,8/25/2011,8/30/2011
16528,High,2/25/2013,2/26/2013
5176,Medium,10/11/2011,10/11/2011
9296,Low,2/15/2014,2/16/2014
3230,Low,8/20/2013,8/23/2013
8184,High,1/22/2013,1/26/2013
6078,High,5/17/2012,5/21/2012
15273,Low,12/26/2011,12/28/2011
9944,High,7/29/2011,7/31/2011
16398,High,6/11/2011,6/17/2011
4149,Medium,5/22/2013,5/29/2013
4213,Medium,12/4/2012,12/8/2012
13720,High,3/18/2013,3/19/2013
1636,High,6/14/2013,6/19/2013
13488,High,7/1/2013,7/7/2013
14842,Medium,7/28/2011,8/3/2011
14635,Medium,4/22/2014,4/29/2014
15690,High,2/4/2012,2/10/2012
4008,High,7/1/2011,7/8/2011
5670,Low,9/23/2011,9/25/2011
12445,Medium,8/4/2013,8/9/2013
11002,Medium,11/10/2011,11/11/2011
11576,High,9/16/2011,9/23/2011
1005,High,12/30/2011,1/6/2012
5837,Medium,7/28/2013,8/1/2013
14426,Medium,6/4/2011,6/11/2011
5265,Medium,11/20/2011,11/25/2011
7462,High,9/4/2011,9/7/2011
11256,Medium,6/12/2014,6/13/2014
10872,Low,9/3/2011,9/8/2011
870,Low,5/11/2013,5/17/2013
10557,High,8/26/2011,9/2/2011
11146,Medium,3/4/2012,3/5/2012
13031,Low,9/11/2012,9/17/2012
12768,Low,5/12/2012,5/16/2012
5268,Medium,2/24/2014,2/24/2014
16793,Low,3/30/2013,4/4/2013
14708,High,9/1/2013,9/6/2013
17832,Low,6/18/2012,6/23/2012
13153,High,11/19/2012,11/24/2012
14166,Medium,7/17/2012,7/17/2012
7649,Low,2/5/2013,2/9/2013
16126,Low,1/1/2013,1/7/2013
5746,Low,4/24/2013,4/29/2013
17669,Low,5/27/2012,6/2/2012
8583,High,4/13/2013,4/16/2013
8755,Medium,2/23/2013,3/1/2013
8844,Low,11/11/2011,11/12/2011
13115,Low,12/4/2012,12/4/2012
15576,High,3/3/2013,3/6/2013
14685,High,11/8/2012,11/14/2012
13457,High,9/7/2013,9/10/2013
17691,High,2/3/2014,2/3/2014
2346,Low,8/23/2012,8/28/2012
11150,Medium,8/6/2011,8/11/2011
9916,Low,6/9/2014,6/11/2014
6390,Medium,11/21/2012,11/21/2012
333,Low,12/24/2011,12/26/2011
10311,Medium,2/8/2014,2/10/2014
96,High,11/6/2012,11/13/2012
3979,Medium,12/31/2012,1/6/2013
6580,Medium,6/17/2011,6/21/2011
2213,Low,4/9/2013,4/15/2013
1257,Low,6/5/2011,6/10/2011
4932,Low,11/29/2012,11/30/2012
7684,Medium,2/15/2012,2/16/2012
7422,Medium,7/13/2012,7/17/2012
13304,Medium,12/27/2012,1/1/2013
7388,Low,11/11/2013,11/11/2013
14799,Medium,9/19/2013,9/24/2013
10625,High,12/7/2013,12/10/2013
2847,Medium,7/1/2012,7/5/2012
15761,High,5/11/2012,5/18/2012
330,High,4/19/2012,4/24/2012
3822,Medium,3/20/2014,3/23/2014
4293,Low,4/1/2012,4/4/2012
12677,High,8/22/2012,8/24/2012
2957,Low,10/31/2011,11/1/2011
5692,Medium,6/3/2013,6/10/2013
14584,Low,9/27/2012,9/29/2012
1642,Low,2/14/2013,2/19/2013
7787,Medium,6/4/2014,6/11/2014
8821,Low,3/24/2013,3/31/2013
2821,High,7/8/2013,7/9/2013
16014,High,9/21/2011,9/23/2011
16613,Low,4/20/2013,4/21/2013
4590,Medium,5/5/2012,5/12/2012
4741,Low,3/22/2014,3/24/2014
1976,High,2/15/2012,2/21/2012
5286,High,4/3/2013,4/4/2013
7213,Low,11/17/2011,11/18/2011
2723,High,9/13/2012,9/18/2012
8289,High,6/4/2014,6/5/2014
12741,High,7/26/2013,7/28/2013
7946,Low,7/27/2011,8/2/2011
16561,Low,9/14/2011,9/18/2011
18255,Medium,12/25/2012,12/30/2012
15045,High,6/21/2014,6/26/2014
6357,Low,1/6/2014,1/13/2014
16852,Low,1/26/2014,1/27/2014
6115,Medium,4/13/2014,4/17/2014
16546,Low,12/3/2013,12/8/2013
16452,High,6/3/2011,6/7/2011
4095,Medium,12/23/2011,12/30/2011
6131,Medium,12/4/2011,12/9/2011
13410,Low,12/10/2012,12/15/2012
14918,High,7/14/2011,7/20/2011
1602,Low,8/19/2011,8/23/2011
3432,Medium,2/15/2013,2/15/2013
11737,Low,6/8/2014,6/15/2014
1950,High,10/27/2013,11/1/2013
10000,Low,7/17/2013,7/21/2013
5682,Low,7/13/2012,7/14/2012
7913,High,1/6/2013,1/9/2013
4384,Medium,4/8/2014,4/11/2014
366,High,5/10/2014,5/14/2014
11192,High,3/12/2012,3/12/2012
16405,Low,2/11/2014,2/14/2014
12046,Low,3/15/2013,3/22/2013
4201,Low,5/6/2014,5/8/2014
1471,High,11/1/2013,11/1/2013
3503,Low,12/28/2012,1/2/2013
13513,Low,11/19/2013,11/19/2013
14809,Medium,4/1/2012,4/3/2012
12226,High,8/2/2011,8/4/2011
1559,High,6/3/2014,6/9/2014
9126,Low,7/21/2012,7/27/2012
4375,Medium,11/1/2012,11/5/2012
2967,Low,3/28/2012,3/29/2012
12227,High,10/17/2011,10/22/2011
14202,High,7/17/2011,7/24/2011
10657,Medium,8/20/2013,8/20/2013
4548,Low,9/18/2013,9/21/2013
11683,Low,2/21/2013,2/23/2013
266,Low,5/19/2013,5/25/2013
12025,Low,12/19/2013,12/23/2013
5901,Medium,7/6/2012,7/10/2012
1023,Low,9/1/2013,9/3/2013
2661,Medium,2/11/2013,2/18/2013
12354,Low,4/29/2012,4/29/2012
13869,High,6/1/2013,6/8/2013
2247,High,5/31/2014,6/5/2014
7007,High,5/12/2012,5/15/2012
11782,High,3/23/2013,3/25/2013
1543,Low,5/4/2012,5/10/2012
12882,Medium,8/26/2012,9/1/2012
13031,Low,2/15/2013,2/22/2013
10634,Medium,8/23/2012,8/25/2012
1408,High,2/3/2013,2/6/2013
14160,High,1/13/2014,1/13/2014
14275,Low,12/6/2013,12/10/2013
5679,Medium,6/17/2013,6/22/2013
14660,High,1/8/2012,1/12/2012
11332,Low,12/17/2012,12/17/2012
7615,High,4/27/2012,4/30/2012
798,Medium,12/2/2011,12/7/2011
2949,Medium,5/8/2013,5/9/2013
4475,Low,2/5/2013,2/10/2013
15990,Low,8/3/2012,8/4/2012
5358,Low,1/18/2013,1/20/2013
5333,Medium,8/7/2013,8/11/2013
4287,Medium,10/5/2012,10/11/2012
4589,Low,9/17/2011,9/19/2011
5157,High,7/14/2011,7/20/2011
13221,Medium,11/7/2013,11/14/2013
5464,Medium,5/30/2014,6/4/2014
7638,High,4/2/2013,4/7/2013
17755,High,10/17/2011,10/20/2011
5160,High,9/25/2013,9/29/2013
7250,Medium,11/4/2012,11/8/2012
1224,High,6/13/2012,6/15/2012
13952,Low,5/17/2012,5/17/2012
16984,High,8/1/2013,8/8/2013
11285,Medium,9/6/2012,9/9/2012
4725,Low,10/12/2011,10/18/2011
6019,Medium,7/6/2013,7/11/2013
180,Low,8/20/2012,8/27/2012
11685,High,11/4/2013,11/10/2013
7419,High,5/29/2014,6/2/2014
3570,Low,5/27/2013,5/31/2013
6085,Low,10/31/2011,11/7/2011
12533,Low,12/30/2013,12/31/2013
5208,Medium,2/16/2012,2/17/2012
13487,Medium,8/10/2011,8/12/2011
14237,Low,3/26/2014,3/28/2014
7324,Medium,12/16/2013,12/19/2013
3921,Low,12/15/2012,12/17/2012
12385,Low,6/19/2013,6/23/2013
7607,Medium,1/30/2013,2/3/2013
2442,Medium,3/21/2014,3/26/2014
12321,Low,6/20/2013,6/25/2013
4345,Low,9/19/2012,9/23/2012
16641,Medium,9/7/2013,9/9/2013
485,High,10/14/2013,10/16/2013
2645,High,10/3/2013,10/8/2013
7374,Low,6/4/2014,6/9/2014
11422,High,10/11/2011,10/13/2011
13494,Low,4/22/2012,4/28/2012
13265,High,1/29/2014,1/29/2014
7523,High,3/31/2014,3/31/2014
17070,High,6/3/2013,6/5/2013
2174,High,6/20/2014,6/21/2014
1859,Medium,3/7/2012,3/14/2012
15151,High,9/5/2012,9/12/2012
17801,Medium,1/14/2014,1/16/2014
17612,Low,1/8/2014,1/9/2014
17593,Low,10/12/2012,10/16/2012
14350,Low,3/22/2014,3/28/2014
11921,High,9/24/2012,9/30/2012
13781,Low,10/20/2013,10/22/2013
7216,High,3/19/2014,3/20/2014
13124,Medium,6/6/2011,6/10/2011
8964,High,9/21/2011,9/28/2011
17713,Medium,9/7/2011,9/10/2011
2920,High,10/5/2011,10/9/2011
12488,High,1/29/2014,1/30/2014
8220,High,9/17/2011,9/17/2011
2774,High,6/1/2013,6/8/2013
13585,Medium,4/1/2012,4/1/2012
8853,High,8/22/2011,8/27/2011
4304,High,5/1/2014,5/2/2014
12357,High,3/18/2014,3/23/2014
805,High,9/15/2011,9/21/2011
10614,Low,5/7/2012,5/12/2012
14679,High,3/21/2013,3/26/2013
10294,Medium,2/24/2012,2/28/2012
17677,Medium,2/19/2014,2/23/2014
14701,Low,10/28/2012,10/30/2012
816,Low,6/18/2012,6/24/2012
11084,High,10/31/2012,10/31/2012
10849,Low,6/4/2014,6/11/2014
17134,High,8/26/2011,8/26/2011
13627,High,9/19/2011,9/19/2011
1563,Medium,8/7/2011,8/8/2011
8314,High,9/8/2011,9/13/2011
16146,High,5/26/2013,5/29/2013
12423,Medium,2/15/2013,2/19/2013
1545,High,4/2/2012,4/8/2012
2638,Low,6/8/2012,6/10/2012
13383,Low,2/12/2013,2/13/2013
3655,High,8/5/2012,8/6/2012
1904,Medium,9/15/2012,9/17/2012
6542,Medium,10/13/2013,10/17/2013
13563,High,9/4/2011,9/9/2011
1036,Medium,8/1/2013,8/8/2013
766,Low,10/3/2011,10/10/2011
7995,Medium,2/27/2013,3/5/2013
2220,Medium,6/5/2013,6/10/2013
17298,High,2/7/2012,2/11/2012
1682,High,9/25/2011,9/28/2011
10570,Medium,10/16/2011,10/22/2011
14839,Medium,7/30/2013,8/3/2013
17342,Low,10/24/2013,10/30/2013
10420,High,2/18/2012,2/24/2012
2310,Low,6/1/2012,6/8/2012
6743,Medium,9/18/2011,9/24/2011
13864,High,12/8/2012,12/15/2012
6948,Medium,2/14/2014,2/21/2014
8076,Low,4/7/2012,4/12/2012
12264,Medium,11/14/2013,11/20/2013
18484,Low,9/18/2013,9/23/2013
9978,Medium,4/20/2013,4/26/2013
14536,High,4/14/2013,4/16/2013
9997,Medium,7/13/2011,7/18/2011
13707,Low,9/16/2012,9/16/2012
12738,High,3/13/2012,3/16/2012
8115,High,4/4/2013,4/7/2013
515,High,8/16/2012,8/20/2012
41,Medium,7/4/2011,7/8/2011
3403,Low,4/24/2014,4/28/2014
5422,High,2/7/2013,2/10/2013
13219,High,4/15/2012,4/19/2012
8501,Low,4/26/2012,5/3/2012
2159,Low,3/4/2014,3/4/2014
539,High,6/29/2013,7/2/2013
17207,Low,6/7/2013,6/14/2013
4974,High,5/29/2012,6/5/2012
2436,High,11/21/2013,11/22/2013
5466,High,10/5/2011,10/8/2011
4214,High,6/28/2013,6/29/2013
5684,Low,2/6/2014,2/6/2014
3796,High,11/2/2011,11/6/2011
9240,Medium,8/16/2012,8/23/2012
14562,Medium,10/29/2011,10/30/2011
11645,Low,4/26/2013,4/29/2013
6588,High,3/9/2014,3/16/2014
4144,Low,12/9/2011,12/16/2011
11331,High,9/11/2011,9/16/2011
11697,Medium,3/8/2012,3/15/2012
13371,Low,4/15/2013,4/20/2013
16405,High,1/29/2012,2/3/2012
5615,High,9/10/2011,9/16/2011
13088,Medium,6/20/2012,6/22/2012
15562,Medium,8/17/2012,8/17/2012
14197,High,5/7/2012,5/9/2012
9085,Medium,9/22/2013,9/28/2013
14370,High,6/23/2011,6/28/2011
17098,Low,11/30/2011,12/6/2011
9721,Low,9/18/2011,9/19/2011
14942,High,7/20/2012,7/22/2012
15652,High,6/21/2011,6/28/2011
11600,Low,8/14/2013,8/15/2013
217,High,9/29/2012,10/5/2012
576,High,10/11/2013,10/12/2013
7540,High,10/8/2013,10/15/2013
6550,Medium,1/26/2014,1/31/2014
5650,Low,6/17/2014,6/18/2014
2717,High,1/26/2014,1/29/2014
2267,High,1/28/2014,1/28/2014
16150,Low,1/30/2014,1/30/2014
4469,Medium,2/25/2014,2/28/2014
12200,Medium,9/13/2012,9/16/2012
9365,Medium,9/27/2011,10/2/2011
17621,Medium,6/13/2014,6/16/2014
3868,High,12/4/2012,12/8/2012
3079,Low,4/14/2013,4/16/2013
13041,Low,5/7/2014,5/9/2014
11798,High,2/13/2013,2/13/2013
15564,Medium,6/27/2012,6/30/2012
5037,High,8/24/2011,8/29/2011
8838,Medium,7/2/2013,7/8/2013
17185,Medium,2/22/2012,2/29/2012
15496,Medium,8/30/2013,8/30/2013
9237,High,6/14/2014,6/18/2014
11686,High,3/10/2014,3/10/2014
12496,Low,10/4/2012,10/10/2012
896,Medium,6/28/2011,7/4/2011
9075,Low,11/26/2011,11/30/2011
3346,Medium,12/7/2011,12/10/2011
14575,Medium,3/11/2012,3/18/2012
5507,Medium,1/24/2013,1/25/2013
3940,High,8/20/2013,8/26/2013
18252,High,8/18/2013,8/23/2013
17885,Medium,8/25/2011,8/31/2011
12241,Medium,3/7/2013,3/14/2013
7412,Low,10/13/2011,10/18/2011
17079,Low,4/29/2013,4/29/2013
14191,Medium,1/22/2013,1/23/2013
10104,High,6/4/2012,6/5/2012
15349,Medium,10/19/2012,10/22/2012
10309,Low,5/6/2013,5/11/2013
14880,High,9/28/2012,10/3/2012
8192,High,11/4/2013,11/6/2013
10999,High,6/24/2011,6/25/2011
5979,Low,8/21/2012,8/24/2012
9484,Medium,6/2/2012,6/6/2012
1285,Medium,9/28/2011,10/5/2011
14734,Low,11/9/2011,11/14/2011
11942,High,8/17/2013,8/17/2013
10094,Medium,10/5/2013,10/7/2013
11915,High,3/4/2013,3/4/2013
8544,High,1/17/2012,1/20/2012
10307,Medium,7/29/2013,8/4/2013
14125,Medium,2/27/2014,3/1/2014
13835,Medium,2/19/2013,2/24/2013
14809,Low,12/31/2013,1/4/2014
1683,Low,12/12/2011,12/16/2011
3436,Medium,5/4/2013,5/9/2013
14372,Medium,2/21/2013,2/21/2013
2499,High,12/16/2012,12/22/2012
11365,High,2/13/2013,2/14/2013
16336,Medium,3/12/2014,3/16/2014
1286,Low,3/2/2013,3/4/2013
11070,High,5/13/2013,5/14/2013
3165,Low,12/26/2011,12/26/2011
15229,High,2/14/2013,2/20/2013
11382,Low,11/3/2013,11/7/2013
15559,High,9/15/2011,9/21/2011
11308,Medium,1/8/2014,1/9/2014
1674,Low,10/18/2012,10/19/2012
13625,Low,3/24/2012,3/29/2012
13489,Low,11/29/2012,12/1/2012
16756,Low,11/25/2011,12/1/2011
17440,Medium,9/9/2011,9/16/2011
11944,Medium,6/19/2011,6/26/2011
11089,High,3/18/2013,3/19/2013
997,Low,4/6/2012,4/12/2012
4598,Medium,3/5/2013,3/6/2013
10878,Medium,7/27/2013,7/28/2013
9783,Low,8/26/2011,8/30/2011
18075,Medium,4/19/2014,4/22/2014
1096,High,1/10/2014,1/14/2014
7942,High,11/27/2012,11/30/2012
16874,High,6/23/2013,6/23/2013
12699,Low,8/1/2011,8/4/2011
6020,Low,8/21/2012,8/22/2012
12177,Medium,9/4/2013,9/7/2013
16583,High,5/7/2013,5/9/2013
15349,Medium,11/27/2012,11/28/2012
15406,Low,6/26/2014,7/1/2014
18481,Low,5/5/2012,5/5/2012
2345,High,10/29/2012,10/30/2012
1134,High,12/13/2013,12/13/2013
9237,High,6/16/2011,6/21/2011
9755,Medium,11/5/2013,11/9/2013
11022,Medium,9/22/2011,9/24/2011
17376,High,2/5/2012,2/12/2012
2710,High,3/8/2014,3/14/2014
18220,High,5/14/2012,5/14/2012
4452,Low,6/15/2012,6/21/2012
1604,High,9/7/2013,9/14/2013
16778,Low,8/16/2011,8/20/2011
12917,High,4/8/2014,4/13/2014
16461,Low,6/2/2012,6/7/2012
16254,Low,7/8/2013,7/8/2013
11395,High,7/1/2013,7/8/2013
3267,Medium,4/9/2014,4/12/2014
1258,High,10/2/2013,10/4/2013
10165,Medium,7/7/2013,7/11/2013
13300,High,10/26/2011,10/26/2011
10215,Medium,7/1/2013,7/2/2013
